PowerPlanGUID,PowerPlanName,SubGroup,SubGroupGUID,PowerSettingGUID,PowerSettingName,CurAcVal,CurDCVal
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,bc5038f7-23e0-4960-96da-33abaf5935ed,Maximum processor state for Processor Power Efficiency Class 1,0x00000064,0x00000064
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,be337238-0d82-4146-a960-4f3749d470c7,Processor performance boost mode,0x00000002,0x00000002
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,c4581c31-89ab-4597-8e2b-9c9cab440e6b,Processor idle time check,0x0000c350,0x0000c350
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,c7be0679-2817-4d69-9d02-519a537ed0c6,Processor performance core parking increase policy,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,cfeda3d0-7697-4566-a922-a9086cd49dfa,Processor autonomous activity window,0x00007530,0x00007530
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,d8edeb9b-95cf-4f95-a73c-b061973693c8,Processor performance decrease time,0x00000001,0x00000001
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,d8edeb9b-95cf-4f95-a73c-b061973693c9,Processor performance decrease time for Processor Power Efficiency Class 1,0x00000002,0x00000002
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,dfd10d17-d5eb-45dd-877a-9a34ddd15c82,Processor performance core parking decrease time,0x00000014,0x0000000a
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,e0007330-f589-42ed-a401-5ddb10e785d3,Processor performance core parking utility distribution,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,ea062031-0e34-4ff1-9b6d-eb1059334028,Processor performance core parking max cores,0x00000064,0x00000064
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,ea062031-0e34-4ff1-9b6d-eb1059334029,Processor performance core parking max cores for Processor Power Efficiency Class 1,0x00000064,0x00000064
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,f735a673-2066-4f80-a0c5-ddee0cf1bf5d,Processor performance core parking concurrency headroom threshold,0x00000014,0x00000014
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,f8861c27-95e7-475c-865b-13c0cb3f9d6b,Processor performance level decrease threshold for Processor Power Efficiency Class 1 processor count decrease,0x000000ff,0x000000ff
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,54533251-82be-4824-96c1-47b60b740d00,Processor power management,fddc842b-8364-4edc-94cf-c17f60de1c80,A floor performance for Processor Power Efficiency Class 0 when there are Processor Power Efficiency Class 1 processors unparked,0x00000064,0x00000064
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,5fb4938d-1ee8-4b0f-9a3c-5036b0ab995c,Graphics settings,dd848b2a-8a5d-4451-9ae2-39cd41658f6c,GPU preference policy,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,17aaa29b-8b43-4b94-aafe-35f64daaf1ee,Dim display after,0x00000375,0x0000011d
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,3c0bc021-c8a8-4e07-a973-6b14cbcb2b7e,Turn off display after,0x00000384,0x0000012c
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,684c3e69-a4f7-4014-8754-d45179a56167,Advanced Color quality bias,0x00000001,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,8ec4b3a5-6868-48c2-be75-4f3044be88a7,Console lock display off timeout,0x0000003c,0x0000003c
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,90959d22-d6a1-49b9-af93-bce885ad335b,Adaptive display,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,a9ceb8da-cd46-44fb-a98b-02af69de4623,Allow display required policy,0x00000001,0x00000001
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,aded5e82-b909-4619-9949-f5d71dac0bcb,Display brightness,0x00000064,0x00000028
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,f1fbfde2-a960-4165-9f88-50667911ce96,Dimmed display brightness,0x00000032,0x00000032
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,7516b95f-f776-4464-8c53-06167f40cc99,Display,fbd9aa66-9553-4097-ba44-ed6e9d65eab8,Enable adaptive brightness,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,468fe7e5-1158-46ec-88bc-5b96c9e44fd0,Standby Reserve Time,0x00000000,0x000004b0
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,49cb11a5-56e2-4afb-9d38-3df47872e21b,Standby Reset Percentage,0x00000000,0x0000004b
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,5adbbfbc-074e-4da1-ba38-db8b36b2c8f3,Non-sensor Input Presence Timeout,0x000000f0,0x000000f0
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,60c07fe1-0556-45cf-9903-d56e32210242,Standby Budget Grace Period,0x00000000,0x00000384
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,82011705-fb95-4d46-8d35-4042b1d20def,User Presence Prediction mode,0x00000000,0x00000001
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,9fe527be-1b70-48da-930d-7bcf17b44990,Standby Budget Percent,0x00000000,0x00000005
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,8619b916-e004-4dd8-9b66-dae86f806698,Presence Aware Power Behavior,c763ee92-71e8-4127-84eb-f6ed043a3e3d,Standby Reserve Grace Period,0x00000000,0x0000012c
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,9596fb26-9850-41fd-ac3e-f7c3c00afd4b,Multimedia settings,03680956-93bc-4294-bba6-4e0f09bb717f,When sharing media,0x00000001,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,9596fb26-9850-41fd-ac3e-f7c3c00afd4b,Multimedia settings,10778347-1370-4ee0-8bbd-33bdacaade49,Video playback quality bias.,0x00000001,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,9596fb26-9850-41fd-ac3e-f7c3c00afd4b,Multimedia settings,34c7b99f-9a6d-4b3c-8dc7-b6693b78cef4,When playing video,0x00000000,0x00000001
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,de830923-a562-41af-a086-e3a2c6bad2da,Energy Saver settings,13d09884-f74e-474a-a852-b6bde8ad03a8,Display brightness weight,0x00000064,0x00000046
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,de830923-a562-41af-a086-e3a2c6bad2da,Energy Saver settings,5c5bb349-ad29-4ee2-9d0b-2b25270f7a81,Energy Saver Policy,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,de830923-a562-41af-a086-e3a2c6bad2da,Energy Saver settings,e69653ca-cf7f-4f05-aa73-cb833fa90ad4,Charge level,0x00000000,0x00000014
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,5dbb7c9f-38e9-40d2-9749-4f8a0e9f640f,Critical battery notification,0x00000001,0x00000001
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,637ea02f-bbcb-4015-8e2c-a1c7b9c0b546,Critical battery action,0x00000002,0x00000002
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,8183ba9a-e910-48da-8769-14ae6dc1170a,Low battery level,0x0000000a,0x0000000a
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,9a66d8d7-4ff7-4ef9-b5a2-5a326ca2a469,Critical battery level,0x00000005,0x00000005
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,bcded951-187b-4d05-bccc-f7e51960c258,Low battery notification,0x00000001,0x00000001
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,d8742dcb-3e6a-4b3c-b3fe-374623cdcf06,Low battery action,0x00000000,0x00000000
e9a42b02-d5df-448d-aa00-03f14749eb61,Ultimate Performance,e73a048d-bf27-4f12-9731-8b2076e8891f,Battery,f3c5027d-cd16-4930-aa6b-90db844a8f00,Reserve battery level,0x00000007,0x00000007
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,fea3413e-7e05-4911-9a71-700331f1c294,Settings belonging to no subgroup,0e796bdb-100d-47d6-a2d5-f7d2daa51f51,Require a password on wakeup,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,fea3413e-7e05-4911-9a71-700331f1c294,Settings belonging to no subgroup,245d8541-3943-4422-b025-13a784f679b7,Power plan type,0x00000002,0x00000002
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,fea3413e-7e05-4911-9a71-700331f1c294,Settings belonging to no subgroup,4faab71a-92e5-4726-b531-224559672d19,Device idle policy,0x00000000,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,fea3413e-7e05-4911-9a71-700331f1c294,Settings belonging to no subgroup,68afb2d9-ee95-47a8-8f50-4115088073b1,Disconnected Standby Mode,0x00000000,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,fea3413e-7e05-4911-9a71-700331f1c294,Settings belonging to no subgroup,f15576e8-98b7-4186-b944-eafa664402d9,Networking connectivity in Standby,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,0b2d69d7-a2a1-449c-9680-f91c70521c60,AHCI Link Power Management - HIPM/DIPM,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,51dea550-bb38-4bc4-991b-eacf37be5ec8,Maximum Power Level,0x00000064,0x00000064
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,6738e2c4-e8a5-4a42-b16a-e040e769756e,Turn off hard disk after,0x000004b0,0x00000258
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,80e3c60e-bb94-4ad8-bbe0-0d3195efc663,Hard disk burst ignore time,0x00000000,0x0000001e
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,d3d55efd-c1ff-424e-9dc3-441be7833010,Secondary NVMe Idle Timeout,0x000007d0,0x000003e8
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,d639518a-e56d-4345-8af2-b9f32fb26109,Primary NVMe Idle Timeout,0x000000c8,0x00000064
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,dab60367-53fe-4fbc-825e-521d069d2456,AHCI Link Power Management - Adaptive,0x00000064,0x00000064
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,dbc9e238-6de9-49e3-92cd-8c2b4946b472,Secondary NVMe Power State Transition Latency Tolerance,0x00000064,0x00000064
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0012ee47-9041-4b5d-9b77-535fba8b1442,Hard disk,fc95af4d-40e7-4b6d-835a-56d131dbc80e,Primary NVMe Power State Transition Latency Tolerance,0x0000000f,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,02f815b5-a5cf-4c84-bf20-649d1f75d3d8,Internet Explorer,4c793e7d-a264-42e1-87d3-7a0d2f523ccd,JavaScript Timer Frequency,0x00000001,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,0d7dbae2-4294-402a-ba8e-26777e8488cd,Desktop background settings,309dce9b-bef4-4119-9921-a851fb12f0f4,Slide show,0x00000000,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,19cbb8fa-5279-450e-9fac-8a3d5fedd0c1,Wireless Adapter Settings,12bbebe6-58d6-4636-95bb-3217ef867c1a,Power Saving Mode,0x00000000,0x00000002
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,1a34bdc3-7e6b-442e-a9d0-64b6ef378e84,Legacy RTC mitigations,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,25dfa149-5dd1-4736-b5ab-e8a37b5b8187,Allow Away Mode Policy,0x00000001,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,29f6c1db-86da-48c5-9fdb-f2b67b1f44da,Sleep after,0x00000708,0x00000384
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,7bc4a2f9-d8fc-4469-b07b-33eb785aaca0,System unattended sleep timeout,0x00000078,0x00000078
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,94ac6d29-73ce-41a6-809f-6363ba21b47e,Allow hybrid sleep,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,9d7815a6-7ee4-497e-8888-515a05f02364,Hibernate after,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,a4b195f5-8225-47d8-8012-9d41369786e2,Allow system required policy,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,abfc2519-3608-4c2a-94ea-171b0ed546ab,Allow Standby States,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,bd3b718a-0680-4d9d-8ab2-e1d2b4ac806d,Allow wake timers,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,238c9fa8-0aad-41ed-83f4-97be242c8f20,Sleep,d4c1d4c8-d5cc-43d3-b83e-fc51215cb04d,Allow sleep with remote opens,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2a737441-1930-4402-8d77-b2bebba308a3,USB settings,0853a681-27c8-4100-a2fd-82013e970683,Hub Selective Suspend Timeout,0x00000032,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2a737441-1930-4402-8d77-b2bebba308a3,USB settings,48e6b7a6-50f5-4782-a5d4-53bb8f07e226,USB selective suspend setting,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2a737441-1930-4402-8d77-b2bebba308a3,USB settings,498c044a-201b-4631-a522-5c744ed4e678,Setting IOC on all TDs,0x00000001,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2a737441-1930-4402-8d77-b2bebba308a3,USB settings,d4e98f31-5ffe-4ce1-be31-1b38b384c009,USB 3 Link Power Mangement,0x00000002,0x00000002
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2e601130-5351-4d9d-8e04-252966bad054,Idle Resiliency,3166bc41-7e98-4e03-b34e-ec0f5f2b218e,Execution Required power request timeout,0xffffffff,0x0000012c
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2e601130-5351-4d9d-8e04-252966bad054,Idle Resiliency,c36f0eb4-2988-4a70-8eee-0884fc2c2433,IO coalescing timeout,0x00000000,0x0000ea60
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2e601130-5351-4d9d-8e04-252966bad054,Idle Resiliency,c42b79aa-aa3a-484b-a98f-2cf32aa90a28,Processor Idle Resiliency Timer Resolution,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,2e601130-5351-4d9d-8e04-252966bad054,Idle Resiliency,d502f7ee-1dc7-4efd-a55d-f04b6f5c0545,Deep Sleep Enabled/Disabled,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,48672f38-7a9a-4bb2-8bf8-3d85be19de4e,Interrupt Steering Settings,2bfc24f9-5ea2-4801-8213-3dbae01aa39d,Interrupt Steering Mode,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,48672f38-7a9a-4bb2-8bf8-3d85be19de4e,Interrupt Steering Settings,73cde64d-d720-4bb2-a860-c755afe77ef2,Target Load,0x00000032,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,48672f38-7a9a-4bb2-8bf8-3d85be19de4e,Interrupt Steering Settings,d6ba4903-386f-4c2c-8adb-5c21b3328d25,Unparked time trigger,0x00000064,0x00000064
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,4f971e89-eebd-4455-a8de-9e59040e7347,Power buttons and lid,5ca83367-6e45-459f-a27b-476b1d01c936,Lid close action,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,4f971e89-eebd-4455-a8de-9e59040e7347,Power buttons and lid,7648efa3-dd9c-4e3e-b566-50f929386280,Power button action,0x00000003,0x00000003
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,4f971e89-eebd-4455-a8de-9e59040e7347,Power buttons and lid,833a6b62-dfa4-46d1-82f8-e09e34d029d6,Enable forced button/lid shutdown,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,4f971e89-eebd-4455-a8de-9e59040e7347,Power buttons and lid,96996bc0-ad50-47ec-923b-6f41874dd9eb,Sleep button action,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,4f971e89-eebd-4455-a8de-9e59040e7347,Power buttons and lid,99ff10e7-23b1-4c07-a9d1-5c3206d741b4,Lid open action,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,4f971e89-eebd-4455-a8de-9e59040e7347,Power buttons and lid,a7066653-8d6c-40a8-910e-a1f54b84c7e5,Start menu power button,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,501a4d13-42af-4429-9fd1-a8218c268e20,PCI Express,ee12f906-d277-404b-b6da-e5fa1a576df5,Link State Power Management,0x00000001,0x00000002
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,06cadf0e-64ed-448a-8927-ce7bf90eb35d,Processor performance increase threshold,0x0000003c,0x0000005a
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,06cadf0e-64ed-448a-8927-ce7bf90eb35e,Processor performance increase threshold for Processor Power Efficiency Class 1,0x0000003c,0x0000005a
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,0cc5b647-c1df-4637-891a-dec35c318583,Processor performance core parking min cores,0x00000064,0x00000064
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,0cc5b647-c1df-4637-891a-dec35c318584,Processor performance core parking min cores for Processor Power Efficiency Class 1,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,12a0ab44-fe28-4fa9-b3bd-4b64f44960a6,Processor performance decrease threshold,0x00000014,0x0000001e
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,12a0ab44-fe28-4fa9-b3bd-4b64f44960a7,Processor performance decrease threshold for Processor Power Efficiency Class 1,0x00000014,0x0000001e
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,1facfc65-a930-4bc5-9f38-504ec097bbc0,Initial performance for Processor Power Efficiency Class 1 when unparked,0x00000032,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,2430ab6f-a520-44a2-9601-f7f23b5134b1,Processor performance core parking concurrency threshold,0x00000061,0x00000061
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,2ddd5a84-5a71-437e-912a-db0b8c788732,Processor performance core parking increase time,0x00000003,0x00000003
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,36687f9e-e3a5-4dbf-b1dc-15eb381c6863,Processor energy performance preference policy,0x00000021,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,36687f9e-e3a5-4dbf-b1dc-15eb381c6864,Processor energy performance preference policy for Processor Power Efficiency Class 1,0x00000021,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,3b04d4fd-1cc7-4f23-ab1c-d1337819c4bb,Allow Throttle States,0x00000002,0x00000002
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,4009efa7-e72d-4cba-9edf-91084ea8cbc3,Processor performance increase time for Processor Power Efficiency Class 1,0x00000001,0x00000001
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,40fbefc7-2e9d-4d25-a185-0cfd8574bac6,Processor performance decrease policy,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,40fbefc7-2e9d-4d25-a185-0cfd8574bac7,Processor performance decrease policy for Processor Power Efficiency Class 1,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,447235c7-6a8d-4cc0-8e24-9eaf70b96e2b,Processor performance core parking parked performance state,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,447235c7-6a8d-4cc0-8e24-9eaf70b96e2c,Processor performance core parking parked performance state for Processor Power Efficiency Class 1,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,45bcc044-d885-43e2-8605-ee0ec6e96b59,Processor performance boost policy,0x0000003c,0x00000028
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,465e1f50-b610-473a-ab58-00d1077dc418,Processor performance increase policy,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,465e1f50-b610-473a-ab58-00d1077dc419,Processor performance increase policy for Processor Power Efficiency Class 1,0x00000003,0x00000003
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,4b92d758-5a24-4851-a470-815d78aee119,Processor idle demote threshold,0x00000028,0x00000014
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,4bdaf4e9-d103-46d7-a5f0-6280121616ef,Processor performance core parking distribution threshold,0x0000005a,0x0000005a
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,4d2b0152-7d5c-498b-88e2-34345392a2c5,Processor performance time check interval,0x0000001e,0x0000001e
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,4e4450b3-6179-4e91-b8f1-5bb9938f81a1,Processor duty cycling,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,5d76a2ca-e8c0-402f-a133-2158492d58ad,Processor idle disable,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,616cdaa5-695e-4545-97ad-97dc2d1bdd88,Latency sensitivity hint min unparked cores/packages,0x00000032,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,616cdaa5-695e-4545-97ad-97dc2d1bdd89,Latency sensitivity hint min unparked cores/packages for Processor Power Efficiency Class 1,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,619b7505-003b-4e82-b7a6-4dd29c300971,Latency sensitivity hint processor performance,0x00000063,0x00000063
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,619b7505-003b-4e82-b7a6-4dd29c300972,Latency sensitivity hint processor performance for Processor Power Efficiency Class 1,0x00000032,0x00000032
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,6c2993b0-8f48-481f-bcc6-00dd2742aa06,Processor idle threshold scaling,0x00000000,0x00000000
381b4222-f694-41f0-9685-ff5bb260df2e,Balanced,54533251-82be-4824-96c1-47b60b740d00,Processor power management,71021b41-c749-4d21-be74-a00f335d582b,Processor performance core parking decrease policy,0x00000000,0x00000000
